0.000000, -1.990160, 1.#INF00, -19.637713
0.400000, -1.989433, 14.021596, -19.592959
0.800000, -1.938646, 9.455710, 17.218551
1.200000, -1.973997, 2.036219, -19.315590
1.600000, -1.917401, 1.450213, -19.349636
2.000000, -1.725406, 1.495424, 17.632697
2.400000, -1.226906, 1.225604, 5.774970
2.800000, -0.912252, 0.541369, 1.128137
3.200000, -0.748922, 0.331915, -0.186467
3.600000, -0.634692, 0.222599, 0.198310
4.000000, -0.559483, 0.167126, 0.228626
4.400000, -0.496387, 0.131089, 0.056626
4.800000, -0.451780, 0.112443, 0.052379
5.200000, -0.413299, 0.090208, 0.185172
5.600000, -0.375709, 0.075114, -0.018487
6.000000, -0.351459, 0.063517, -0.065777
6.400000, -0.323325, 0.052912, -0.022694
6.800000, -0.304862, 0.049564, 0.047346
7.200000, -0.288401, 0.042135, -0.004461
7.600000, -0.271053, 0.037715, 0.011074
8.000000, -0.258536, 0.035242, -0.032165
8.400000, -0.244547, 0.030864, -0.000361
8.800000, -0.231996, 0.027452, -0.011480
9.200000, -0.219831, 0.025599, -0.095131
9.600000, -0.212896, 0.022744, -0.019535
10.000000, -0.202856, 0.021132, -0.046057
10.400000, -0.195291, 0.019512, 0.012130
10.800000, -0.186694, 0.017818, 0.004838
11.200000, -0.179598, 0.016926, -0.017672
11.600000, -0.175378, 0.015994, 0.008895
12.000000, -0.167601, 0.014465, 0.008460
12.400000, -0.163138, 0.013392, 0.029714
12.800000, -0.157038, 0.012811, 0.010906
13.200000, -0.150470, 0.011251, 0.036316
13.600000, -0.147549, 0.010939, 0.036046
14.000000, -0.143093, 0.010402, 0.055210
14.400000, -0.139440, 0.009440, -0.028646
14.800000, -0.135649, 0.009340, 0.039940
15.200000, -0.132906, 0.008930, 0.008143
15.600000, -0.130570, 0.008522, 0.008770
16.000000, -0.126192, 0.007895, 0.015654
16.400000, -0.120727, 0.007837, -0.021273
16.800000, -0.120162, 0.007453, 0.005020
17.200000, -0.118069, 0.007103, 0.015387
17.600000, -0.115226, 0.006495, -0.017801
18.000000, -0.110672, 0.006421, -0.021542
18.400000, -0.110162, 0.005962, -0.043120
18.800000, -0.107343, 0.005610, 0.023644
19.200000, -0.102462, 0.005411, 0.002349
19.600000, -0.102660, 0.005265, 0.038077
20.000000, -0.101515, 0.004957, 0.005897
