0.000000, -1.984236, 1.#INF00, 0.971618
0.100000, -1.978802, 441.257570, 0.958011
0.200000, -1.979640, 121.998399, 0.968990
0.300000, -1.981499, 46.838102, 0.962641
0.400000, -1.987989, 19.301131, 0.985868
0.500000, -1.984929, 15.155066, 0.979080
0.600000, -1.987720, 10.545795, 0.988034
0.700000, -1.987764, 6.654371, 0.983817
0.800000, -1.982566, 6.491473, 0.972872
0.900000, -1.979336, 6.037569, 0.969923
1.000000, -1.988838, 2.950374, 0.991490
1.100000, -1.755657, 4.347561, 0.226750
1.200000, -1.932180, 5.433970, 0.889309
1.300000, -1.961055, 2.729000, 0.961675
1.400000, -1.938367, 3.204239, 0.938720
1.500000, -1.885460, 3.935205, 0.848464
1.600000, -1.901983, 2.661609, 0.947878
1.700000, -1.657784, 2.630379, 0.242979
1.800000, -1.839759, 2.277024, 0.924371
1.900000, -1.731864, 3.286913, 0.712793
2.000000, -1.717098, 1.698561, 0.878696
2.100000, -1.631659, 2.089672, 0.822649
2.200000, -1.523860, 1.964999, 0.755915
2.300000, -1.346405, 1.629854, 0.131764
2.400000, -1.214330, 1.318991, 0.306691
2.500000, -1.105198, 1.022261, 0.058565
2.600000, -1.014839, 0.786194, 0.055446
2.700000, -0.949766, 0.660296, 0.046512
2.800000, -0.904778, 0.529693, 0.044770
2.900000, -0.858943, 0.460237, 0.000127
3.000000, -0.806192, 0.393233, 0.011743
3.100000, -0.773613, 0.394305, 0.028831
3.200000, -0.744612, 0.301392, 0.001738
3.300000, -0.711971, 0.324041, 0.007215
3.400000, -0.676833, 0.272195, 0.007217
3.500000, -0.657871, 0.257869, 0.016569
3.600000, -0.641253, 0.231032, 0.011173
3.700000, -0.609014, 0.236642, 0.010717
3.800000, -0.590435, 0.193794, 0.001844
3.900000, -0.577605, 0.194214, 0.002669
4.000000, -0.555057, 0.185581, 0.005363
4.100000, -0.540763, 0.163022, 0.003117
4.200000, -0.524823, 0.144696, 0.006459
4.300000, -0.512833, 0.132270, 0.009534
4.400000, -0.494711, 0.139970, 0.002236
4.500000, -0.482891, 0.129023, 0.009728
4.600000, -0.467966, 0.120381, 0.008173
4.700000, -0.459082, 0.112165, 0.001419
4.800000, -0.447529, 0.104950, 0.003951
4.900000, -0.440559, 0.103111, 0.003758
5.000000, -0.427872, 0.088972, 0.003878
5.100000, -0.414754, 0.092316, 0.007228
5.200000, -0.406285, 0.090297, 0.002050
5.300000, -0.400051, 0.082150, 0.003983
5.400000, -0.393252, 0.079016, 0.007506
5.500000, -0.386760, 0.081157, 0.003068
5.600000, -0.371835, 0.076178, 0.000476
5.700000, -0.370441, 0.069849, 0.002840
5.800000, -0.363241, 0.068614, 0.002891
5.900000, -0.349339, 0.063973, 0.008710
6.000000, -0.350516, 0.060971, 0.000059
6.100000, -0.341972, 0.060358, 0.001002
6.200000, -0.334189, 0.055021, 0.000396
6.300000, -0.330603, 0.054468, 0.002209
6.400000, -0.324725, 0.055042, 0.005348
6.500000, -0.318588, 0.048551, 0.003134
6.600000, -0.311027, 0.053240, 0.000032
6.700000, -0.309857, 0.049771, 0.002663
6.800000, -0.306585, 0.051318, 0.001566
6.900000, -0.301801, 0.047836, 0.005444
7.000000, -0.297509, 0.044549, 0.000060
7.100000, -0.292430, 0.043113, 0.002725
7.200000, -0.286775, 0.041387, 0.000991
7.300000, -0.280194, 0.040698, 0.000003
7.400000, -0.281645, 0.040779, 0.002474
7.500000, -0.273679, 0.040348, 0.002406
7.600000, -0.269254, 0.038485, 0.004333
7.700000, -0.272318, 0.037493, 0.001548
7.800000, -0.264476, 0.034635, 0.002249
7.900000, -0.262000, 0.035988, 0.002647
8.000000, -0.256151, 0.034382, 0.000148
8.100000, -0.252997, 0.033312, 0.001622
8.200000, -0.252296, 0.032713, 0.000133
8.300000, -0.248201, 0.031114, 0.002694
8.400000, -0.245229, 0.030407, 0.000507
8.500000, -0.240477, 0.029906, 0.001020
8.600000, -0.235785, 0.028450, 0.001874
8.700000, -0.235053, 0.027512, 0.002608
8.800000, -0.232808, 0.028440, 0.000896
8.900000, -0.228374, 0.028570, 0.002989
9.000000, -0.229687, 0.026565, 0.003311
9.100000, -0.222513, 0.025302, 0.004388
9.200000, -0.219807, 0.026058, 0.000159
9.300000, -0.221906, 0.023863, 0.001099
9.400000, -0.215881, 0.023601, 0.001073
9.500000, -0.213678, 0.023536, 0.005198
9.600000, -0.213719, 0.023590, 0.003388
9.700000, -0.212004, 0.022657, 0.003966
9.800000, -0.206591, 0.022249, 0.001042
9.900000, -0.207458, 0.021849, 0.000532
10.000000, -0.202818, 0.021190, 0.001398
